Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2018,6,06/27/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,1
2018,7,07/02/2018,Sofft,F,Belicia,Copper,1107950,M,060,Sh,Nordstrom,1
2018,7,07/03/2018,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Nordstrom,1
2018,7,07/05/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Nordstrom,-1
2018,7,07/05/2018,Sofft,F,Belicia,Brown,1107900,M,110,Sh,Vision/Sofftshoe.Com,1
2018,7,07/06/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Nordstrom,-1
2018,7,07/10/2018,Sofft,F,Belicia,Copper,1107950,W,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,7,07/12/2018,Sofft,F,Belicia,Copper,1107950,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,7,07/12/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,100,Sh,Nordstrom,-2
2018,7,07/17/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,065,Sh,Nordstrom,-1
2018,7,07/18/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,-1
2018,7,07/18/2018,Sofft,F,Belicia,Copper,1107950,M,095,Sh,Shoebuy.Com.Inc.,-1
2018,7,07/19/2018,Sofft,F,Belicia,Copper,1107950,M,085,Sh,Vision/Sofftshoe.Com,-1
2018,7,07/19/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,080,Sh,Shoebuy.Com.Inc.,1
2018,7,07/26/2018,Sofft,F,Belicia,Copper,1107950,M,095,Sh,Nordstrom,-1
2018,8,08/01/2018,Sofft,F,Belicia,Black,1107901,W,090,Sh,Shoebuy.Com.Inc.,1
2018,8,08/03/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,1
2018,8,08/07/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/13/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/13/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Vision/Sofftshoe.Com,1
2018,4,04/13/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,085,Sh,Nordstrom,-1
2018,4,04/13/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,095,Sh,Nordstrom,1
2018,4,04/16/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Nordstrom,1
2018,4,04/17/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Vision/Shoeline.Com,1
2018,4,04/17/2018,Sofft,F,Belicia,Brown,1107900,W,070,Sh,Vision/Sofftshoe.Com,1
2018,4,04/17/2018,Sofft,F,Belicia,Copper,1107950,W,070,Sh,Vision/Sofftshoe.Com,1
2018,5,05/01/2018,Sofft,F,Belicia,Black,1107901,M,100,Sh,Nordstrom,1
2018,5,05/01/2018,Sofft,F,Belicia,Copper,1107950,W,080,Sh,Vision/Sofftshoe.Com,1
2018,5,05/01/2018,Sofft,F,Belicia,Copper,1107950,W,090,Sh,Qvc Inc/Drop Ship,1
2018,5,05/02/2018,Sofft,F,Belicia,Copper,1107950,M,090,Sh,Nordstrom,1
2018,5,05/03/2018,Sofft,F,Belicia,Black,1107901,M,080,Sh,Vision/Sofftshoe.Com,1
2018,5,05/03/2018,Sofft,F,Belicia,Copper,1107950,M,080,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/08/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Vision/Sofftshoe.Com,2
2018,5,05/08/2018,Sofft,F,Belicia,Black,1107901,M,100,Sh,Thewalkingcompany.Com,-1
2018,5,05/09/2018,Sofft,F,Belicia,Copper,1107950,M,095,Sh,Shoebuy.Com.Inc.,1
2018,5,05/10/2018,Sofft,F,Belicia,Copper,1107950,M,085,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/11/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Nordstrom,1
2018,5,05/14/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/14/2018,Sofft,F,Belicia,Black,1107901,W,065,Sh,Vision/Sofftshoe.Com,1
2018,5,05/15/2018,Sofft,F,Belicia,Copper,1107950,M,060,Sh,Vision/Sofftshoe.Com,1
2018,5,05/16/2018,Sofft,F,Belicia,Black,1107901,M,100,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/17/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,060,Sh,Qvc Inc/Drop Ship,-1
2018,5,05/22/2018,Sofft,F,Belicia,Black,1107901,M,065,Sh,Nordstrom,1
2018,5,05/23/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,070,Sh,Rue La La,2
2018,5,05/24/2018,Sofft,F,Belicia,Black,1107901,M,080,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/24/2018,Sofft,F,Belicia,Black,1107901,M,080,Sh,Vision/Shoeline.Com,-1
2018,5,05/24/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/29/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Nordstrom,1
2018,5,05/29/2018,Sofft,F,Belicia,Black,1107901,M,085,Sh,Nordstrom,1
2018,5,05/29/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,2
2018,5,05/29/2018,Sofft,F,Belicia,Copper,1107950,W,090,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/30/2018,Sofft,F,Belicia,Peacoat Navy,1107907,W,070,Sh,Qvc Inc/Drop Ship,-1
2018,5,05/31/2018,Sofft,F,Belicia,Black,1107901,M,110,Sh,Nordstrom,1
2018,5,05/31/2018,Sofft,F,Belicia,Black,1107901,W,100,Sh,Vision/Sofftshoe.Com,-1
2018,5,05/31/2018,Sofft,F,Belicia,Copper,1107950,M,060,Sh,Nordstrom,1
2018,6,06/04/2018,Sofft,F,Belicia,Copper,1107950,M,100,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/11/2018,Sofft,F,Belicia,Brown,1107900,M,110,Sh,Nordstrom,1
2018,6,06/15/2018,Sofft,F,Belicia,Black,1107901,M,100,Sh,Vision/Shoeline.Com,1
2018,6,06/19/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,2
2018,6,06/19/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Vision/Sofftshoe.Com,1
2018,6,06/19/2018,Sofft,F,Belicia,Brown,1107900,M,085,Sh,Nordstrom,1
2018,6,06/19/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,6Pm,5
2018,6,06/20/2018,Sofft,F,Belicia,Black,1107901,W,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/26/2018,Sofft,F,Belicia,Black,1107901,M,060,Sh,Vision/Shoeline.Com,1
2018,6,06/26/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,075,Sh,Shoebuy.Com.Inc.,1
2018,6,06/26/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,080,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/28/2018,Sofft,F,Belicia,Black,1107901,M,065,Sh,Dsw Inc. Dsw Drop Ship,1
2018,7,07/06/2018,Sofft,F,Belicia,Brown,1107900,W,080,Sh,Qvc Inc/Drop Ship,1
2018,7,07/09/2018,Sofft,F,Belicia,Brown,1107900,M,090,Sh,Nordstrom,1
2018,7,07/09/2018,Sofft,F,Belicia,Peacoat Navy,1107907,M,110,Sh,Qvc Inc/Drop Ship,-1
2018,7,07/10/2018,Sofft,F,Belicia,Brown,1107900,M,080,Sh,Nordstrom,1
2018,7,07/12/2018,Sofft,F,Belicia,Black,1107901,M,100,Sh,Nordstrom,1
2018,7,07/16/2018,Sofft,F,Belicia,Brown,1107900,M,060,Sh,Dillards.Com,2
2018,7,07/18/2018,Sofft,F,Belicia,Black,1107901,M,065,Sh,Qvc Inc/Drop Ship,1
2018,7,07/19/2018,Sofft,F,Belicia,Black,1107901,W,060,Sh,Dsw Inc. Dsw Drop Ship,1
2018,7,07/20/2018,Sofft,F,Belicia,Brown,1107900,W,090,Sh,Vision/Sofftshoe.Com,1
2018,7,07/23/2018,Sofft,F,Belicia,Black,1107901,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,7,07/23/2018,Sofft,F,Belicia,Black,1107901,M,080,Sh,Nordstrom,1
2018,7,07/24/2018,Sofft,F,Belicia,Copper,1107950,M,075,Sh,Nordstrom,1
2018,7,07/25/2018,Sofft,F,Belicia,Copper,1107950,M,070,Sh,Vision/Sofftshoe.Com,1
2018,9,09/10/2018,Sofft,F,Belicia,Black,1107901,M,060,Sh,Qvc Inc/Drop Ship,1
2018,9,09/10/2018,Sofft,F,Belicia,Copper,1107950,M,100,Sh,Nordstrom,1
2018,9,09/11/2018,Sofft,F,Belicia,Copper,1107950,M,085,Sh,Nordstrom,1
2018,9,09/12/2018,Sofft,F,Belicia,Black,1107901,M,060,Sh,Nordstrom,1
2018,9,09/12/2018,Sofft,F,Belicia,Black,1107901,M,090,Sh,Shoebuy.Com.Inc.,1
2018,9,09/12/2018,Sofft,F,Belicia,Brown,1107900,M,095,Sh,Nordstrom,1
