Year,Month,Date,Brand,Product_Gender,Style_Name,Color,Stock_No,Width,Size,Product_Class,Billing_Name,Pairs
2018,4,04/05/2018,Sofft,F,Barris,Smoke,1108891,M,090,Sh,"Zulily, Llc",4
2018,4,04/05/2018,Sofft,F,Barris,Smoke,1108891,M,110,Sh,"Zulily, Llc",2
2018,4,04/10/2018,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Nordstrom,1
2018,4,04/12/2018,Sofft,F,Barris,Smoke,1108891,M,085,Sh,Nordstrom,1
2018,4,04/13/2018,Sofft,F,Barris,Wine,1108802,M,075,Sh,Nordstrom,1
2018,4,04/16/2018,Sofft,F,Barris,Black,1108871,M,085,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/17/2018,Sofft,F,Barris,Black,1108871,M,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/17/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Nordstrom,2
2018,4,04/19/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Nordstrom,-1
2018,4,04/20/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Shoebuy.Com.Inc.,-1
2018,4,04/20/2018,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Qvc Inc/Drop Ship,2
2018,4,04/20/2018,Sofft,F,Barris,Wine,1108802,M,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,4,04/24/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Qvc Inc/Drop Ship,1
2018,4,04/30/2018,Sofft,F,Barris,Smoke,1108891,M,085,Sh,Shoebuy.Com.Inc.,1
2018,5,05/01/2018,Sofft,F,Barris,Black,1108871,M,060,Sh,Vision/Sofftshoe.Com,1
2018,5,05/01/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Shoebuy.Com.Inc.,1
2018,5,05/04/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Nordstrom,1
2018,5,05/09/2018,Sofft,F,Barris,Black,1108871,M,065,Sh,Nordstrom,-2
2018,5,05/09/2018,Sofft,F,Barris,Smoke,1108891,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/11/2018,Sofft,F,Barris,Smoke,1108891,M,110,Sh,Dsw Inc. Dsw Drop Ship,1
2018,5,05/11/2018,Sofft,F,Barris,Wine,1108802,M,065,Sh,Vision/Sofftshoe.Com,1
2018,5,05/14/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,Qvc Inc/Drop Ship,1
2018,5,05/15/2018,Sofft,F,Barris,Black,1108871,M,065,Sh,Paloma Tannery Llc,-1
2018,5,05/15/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Vision/Sofftshoe.Com,1
2018,5,05/15/2018,Sofft,F,Barris,Black,1108871,M,085,Sh,Vision/Sofftshoe.Com,1
2018,5,05/15/2018,Sofft,F,Barris,Smoke,1108891,M,100,Sh,Paloma Tannery Llc,-1
2018,5,05/17/2018,Sofft,F,Barris,Smoke,1108891,M,070,Sh,Vision/Sofftshoe.Com,1
2018,5,05/18/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Nordstrom,-2
2018,5,05/21/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Nordstrom,1
2018,5,05/24/2018,Sofft,F,Barris,Wine,1108802,M,065,Sh,Nordstrom,1
2018,5,05/25/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Nordstrom,-1
2018,5,05/29/2018,Sofft,F,Barris,Black,1108871,M,070,Sh,Vision/Sofftshoe.Com,1
2018,5,05/29/2018,Sofft,F,Barris,Wine,1108802,M,095,Sh,Qvc Inc/Drop Ship,1
2018,5,05/31/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Sofftshoe.Com,1
2018,5,05/31/2018,Sofft,F,Barris,Wine,1108802,M,070,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/04/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Nordstrom,1
2018,6,06/06/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Nordstrom,-1
2018,6,06/08/2018,Sofft,F,Barris,Smoke,1108891,M,085,Sh,Qvc Inc/Drop Ship,1
2018,6,06/11/2018,Sofft,F,Barris,Black,1108871,M,070,Sh,Vision/Shoeline.Com,1
2018,6,06/11/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Dsw Inc. Dsw Drop Ship,1
2018,6,06/11/2018,Sofft,F,Barris,Wine,1108802,M,080,Sh,Nordstrom,1
2018,6,06/28/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,Designer Brands Inc.,2
2018,6,06/28/2018,Sofft,F,Barris,Smoke,1108891,M,075,Sh,Designer Brands Inc.,157
2018,6,06/28/2018,Sofft,F,Barris,Smoke,1108891,M,095,Sh,Designer Brands Inc.,71
2018,6,06/28/2018,Sofft,F,Barris,Wine,1108802,M,060,Sh,Designer Brands Inc.,71
2018,6,06/28/2018,Sofft,F,Barris,Wine,1108802,M,110,Sh,Designer Brands Inc.,54
2018,7,07/06/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Nordstrom,-2
2018,7,07/09/2018,Sofft,F,Barris,Black,1108871,M,060,Sh,Nordstrom,-1
2018,7,07/13/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Sofftshoe.Com,1
2018,7,07/17/2018,Sofft,F,Barris,Smoke,1108891,M,075,Sh,Nordstrom,-1
2018,7,07/17/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Nordstrom,-1
2018,7,07/18/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Shoebuy.Com.Inc.,-1
2018,7,07/27/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,Nordstrom,-1
2018,7,07/31/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,Qvc Inc/Drop Ship,-1
2018,8,08/01/2018,Sofft,F,Barris,Wine,1108802,M,100,Sh,Nordstrom,-1
2018,8,08/09/2018,Sofft,F,Barris,Black,1108871,M,085,Sh,6Pm,8
2018,8,08/09/2018,Sofft,F,Barris,Wine,1108802,M,070,Sh,6Pm,3
2018,8,08/16/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Vision/Sofftshoe.Com,-1
2018,8,08/28/2018,Sofft,F,Barris,Smoke,1108891,M,085,Sh,Qvc Inc/Drop Ship,-1
2018,8,08/29/2018,Sofft,F,Barris,Black,1108871,M,080,Sh,Nordstrom,-1
2018,8,08/29/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,Rue La La,1
2018,10,10/02/2018,Sofft,F,Barris,Smoke,1108891,M,080,Sh,6Pm,1
2018,10,10/02/2018,Sofft,F,Barris,Smoke,1108891,M,095,Sh,6Pm,1
2018,11,11/26/2018,Sofft,F,Barris,Black,1108871,M,100,Sh,"Zulily, Llc",1
2018,11,11/26/2018,Sofft,F,Barris,Smoke,1108891,M,095,Sh,"Zulily, Llc",1
2018,11,11/29/2018,Sofft,F,Barris,Wine,1108802,M,100,Sh,"Zulily, Llc",1
2018,12,12/05/2018,Sofft,F,Barris,Black,1108871,M,090,Sh,Nordstrom,-1
2018,12,12/27/2018,Sofft,F,Barris,Black,1108871,M,075,Sh,Marden's,3
2019,3,03/13/2019,Sofft,F,Barris,Black,1108871,M,080,Sh,"Zulily, Llc",4
